Date,Customer_ID,Region,Sales_Rep,Product_ID,Product_Name,Category,Units_Sold,Unit_Price,Revenue,Cost,Profit
2024-10-29,CUST7020,East,Charlie,P004,Keyboard,Accessories,19,22.26,422.94,328.67,94.27
2024-07-19,CUST9048,East,Diana,P006,Tablet,Electronics,18,551.07,9919.26,7062.57,2856.69
2024-06-21,CUST7294,West,Diana,P004,Keyboard,Accessories,19,32.92,625.48,415.86,209.62
2024-07-24,CUST8924,North,Diana,P003,Monitor,Electronics,11,180.38,1984.18,1450.85,533.33
2024-06-27,CUST9555,North,Charlie,P006,Tablet,Electronics,7,485.11,3395.77,2093.75,1302.02
2024-03-15,CUST6056,West,Bob,P004,Keyboard,Accessories,20,22.32,446.4,332.68,113.72
2024-07-13,CUST8385,West,Diana,P004,Keyboard,Accessories,18,28.4,511.2,340.4,170.8
2024-03-29,CUST0277,West,Diana,P002,Smartphone,Electronics,17,509.14,8655.38,5529.82,3125.56
2024-03-18,CUST1783,South,Alice,P001,Laptop,Electronics,5,895.12,4475.6,3131.97,1343.63
2024-10-01,CUST1446,North,Bob,P006,Tablet,Electronics,20,311.14,6222.8,5055.6,1167.2
2024-11-30,CUST1611,South,Alice,P005,Mouse,Accessories,18,33.3,599.4,417.63,181.77
2024-10-07,CUST9765,North,Alice,P006,Tablet,Electronics,16,302.82,4845.12,3393.75,1451.37
2024-07-25,CUST2405,South,Diana,P001,Laptop,Electronics,15,1034.45,15516.75,10161.32,5355.43
2024-12-07,CUST8379,West,Fiona,P005,Mouse,Accessories,20,46.27,925.4,607.04,318.36
2024-08-05,CUST3975,East,Alice,P003,Monitor,Electronics,20,285.32,5706.4,4738.2,968.2
2024-11-30,CUST6780,South,Bob,P004,Keyboard,Accessories,16,33.12,529.92,385.65,144.27
2024-12-19,CUST7977,West,Bob,P003,Monitor,Electronics,12,253.58,3042.96,1835.87,1207.09
2024-04-21,CUST3573,North,Charlie,P006,Tablet,Electronics,4,606.38,2425.52,1964.59,460.93
2024-02-17,CUST5215,West,Fiona,P003,Monitor,Electronics,11,244.82,2693.02,2074.53,618.49
2024-03-13,CUST7839,South,Evan,P001,Laptop,Electronics,12,850.79,10209.48,6364.63,3844.85
2024-11-17,CUST8342,South,Alice,P003,Monitor,Electronics,9,189.51,1705.59,1156.04,549.55
2024-09-20,CUST0843,North,Bob,P001,Laptop,Electronics,10,825.56,8255.6,6785.62,1469.98
2024-01-15,CUST8778,West,Alice,P002,Smartphone,Electronics,11,840.33,9243.63,6004.78,3238.85
2024-08-23,CUST9859,North,Fiona,P003,Monitor,Electronics,13,272.87,3547.31,2816.96,730.35
2024-04-06,CUST7379,West,Evan,P001,Laptop,Electronics,19,1055.55,20055.45,16437.15,3618.3
2024-12-02,CUST4375,East,Diana,P001,Laptop,Electronics,5,892.85,4464.25,3765.06,699.19
2024-06-04,CUST9413,East,Alice,P005,Mouse,Accessories,10,24.22,242.2,204.44,37.76
2024-04-28,CUST4886,North,Alice,P002,Smartphone,Electronics,14,790.25,11063.5,7819.88,3243.62
2024-11-13,CUST7861,South,Diana,P004,Keyboard,Accessories,7,57.51,402.57,303.25,99.32
2024-08-05,CUST8163,East,Diana,P005,Mouse,Accessories,7,45.4,317.8,218.89,98.91
2024-09-13,CUST2414,West,Bob,P006,Tablet,Electronics,6,540.57,3243.42,2516.33,727.09
2024-11-15,CUST3415,North,Bob,P001,Laptop,Electronics,17,957.4,16275.8,12042.3,4233.5
2024-09-09,CUST4986,South,Bob,P005,Mouse,Accessories,3,26.6,79.8,55.23,24.57
2024-08-12,CUST6109,North,Evan,P002,Smartphone,Electronics,6,620.03,3720.18,2581.73,1138.45
2024-01-19,CUST6375,North,Diana,P003,Monitor,Electronics,9,230.63,2075.67,1547.97,527.7
2024-01-27,CUST7716,East,Diana,P002,Smartphone,Electronics,10,616.65,6166.5,4292.35,1874.15
2024-03-15,CUST5845,East,Fiona,P002,Smartphone,Electronics,4,638.15,2552.6,1934.99,617.61
2024-12-22,CUST9991,North,Diana,P001,Laptop,Electronics,16,907.09,14513.44,12089.3,2424.14
2024-01-23,CUST2648,South,Alice,P001,Laptop,Electronics,15,801.17,12017.55,7249.97,4767.58
2024-06-11,CUST4697,North,Bob,P005,Mouse,Accessories,4,29.16,116.64,86.07,30.57
2024-08-28,CUST0960,East,Evan,P003,Monitor,Electronics,9,250.15,2251.35,1568.41,682.94
2024-01-03,CUST2105,South,Evan,P002,Smartphone,Electronics,16,824.34,13189.44,8862.65,4326.79
2024-11-20,CUST3298,North,Bob,P004,Keyboard,Accessories,10,46.58,465.8,395.57,70.23
2024-08-07,CUST9424,West,Fiona,P004,Keyboard,Accessories,12,58.77,705.24,555.22,150.02
2024-08-09,CUST6179,West,Diana,P002,Smartphone,Electronics,4,723.13,2892.52,1871.9,1020.62
2024-09-26,CUST6781,West,Alice,P001,Laptop,Electronics,20,1098.5,21970.0,18619.29,3350.71
2024-01-20,CUST3941,East,Bob,P001,Laptop,Electronics,5,1198.95,5994.75,4715.78,1278.97
2024-10-18,CUST2190,South,Charlie,P001,Laptop,Electronics,5,1117.37,5586.85,4522.96,1063.89
2024-08-08,CUST3421,West,Diana,P005,Mouse,Accessories,19,34.05,646.95,399.88,247.07
2024-12-08,CUST0265,North,Diana,P005,Mouse,Accessories,8,46.19,369.52,266.81,102.71
2024-06-22,CUST4988,East,Diana,P004,Keyboard,Accessories,20,22.89,457.8,291.82,165.98
2024-05-13,CUST3462,South,Charlie,P001,Laptop,Electronics,9,917.51,8257.59,6227.84,2029.75
2024-03-15,CUST5907,West,Charlie,P001,Laptop,Electronics,15,921.62,13824.3,9661.29,4163.01
2024-09-09,CUST6288,South,Diana,P002,Smartphone,Electronics,13,825.42,10730.46,6733.48,3996.98
2024-11-29,CUST5845,West,Evan,P002,Smartphone,Electronics,13,587.27,7634.51,5664.07,1970.44
2024-10-10,CUST2994,West,Fiona,P006,Tablet,Electronics,11,442.41,4866.51,3842.03,1024.48
2024-06-10,CUST1519,East,Evan,P004,Keyboard,Accessories,13,54.03,702.39,467.56,234.83
2024-01-17,CUST8972,East,Alice,P001,Laptop,Electronics,1,886.53,886.53,722.15,164.38
2024-01-22,CUST3413,East,Charlie,P002,Smartphone,Electronics,11,637.31,7010.41,5483.21,1527.2
2024-10-13,CUST2305,South,Evan,P006,Tablet,Electronics,9,650.0,5850.0,4094.02,1755.98
2024-01-10,CUST3952,South,Alice,P005,Mouse,Accessories,8,35.04,280.32,189.26,91.06
2024-03-10,CUST1372,East,Fiona,P003,Monitor,Electronics,12,191.4,2296.8,1797.94,498.86
2024-01-17,CUST5859,North,Alice,P004,Keyboard,Accessories,10,43.21,432.1,280.65,151.45
2024-12-13,CUST9661,East,Bob,P003,Monitor,Electronics,19,218.7,4155.3,3030.31,1124.99
2024-10-17,CUST0229,East,Charlie,P001,Laptop,Electronics,5,1149.94,5749.7,3461.43,2288.27
2024-07-17,CUST1553,South,Alice,P002,Smartphone,Electronics,15,698.22,10473.3,7424.12,3049.18
2024-06-26,CUST0980,North,Fiona,P006,Tablet,Electronics,17,621.76,10569.92,7668.61,2901.31
2024-12-15,CUST5113,South,Evan,P006,Tablet,Electronics,18,492.17,8859.06,5854.09,3004.97
2024-11-19,CUST3750,West,Diana,P001,Laptop,Electronics,11,836.84,9205.24,5672.55,3532.69
2024-09-01,CUST0243,West,Evan,P005,Mouse,Accessories,14,20.98,293.72,183.86,109.86
2024-04-11,CUST6642,East,Diana,P001,Laptop,Electronics,18,982.44,17683.92,10810.79,6873.13
2024-02-25,CUST0867,West,Fiona,P003,Monitor,Electronics,5,199.6,998.0,712.11,285.89
2024-03-16,CUST9474,South,Bob,P005,Mouse,Accessories,1,20.0,20.0,14.14,5.86
2024-01-10,CUST3215,North,Diana,P006,Tablet,Electronics,3,448.92,1346.76,896.7,450.06
2024-02-24,CUST8229,West,Charlie,P001,Laptop,Electronics,2,873.87,1747.74,1072.34,675.4
2024-08-08,CUST5349,South,Bob,P006,Tablet,Electronics,11,663.98,7303.78,4416.72,2887.06
2024-06-24,CUST0448,West,Diana,P003,Monitor,Electronics,4,164.38,657.52,524.09,133.43
2024-08-11,CUST5239,South,Alice,P004,Keyboard,Accessories,2,24.12,48.24,29.85,18.39
2024-08-25,CUST8509,South,Bob,P001,Laptop,Electronics,13,969.77,12607.01,8351.67,4255.34
2024-11-11,CUST5235,South,Evan,P002,Smartphone,Electronics,5,611.15,3055.75,1857.52,1198.23
2024-10-18,CUST6190,South,Fiona,P002,Smartphone,Electronics,6,765.94,4595.64,2811.6,1784.04
2024-11-20,CUST0760,North,Alice,P001,Laptop,Electronics,4,1184.35,4737.4,3717.86,1019.54
2024-12-05,CUST9436,North,Bob,P002,Smartphone,Electronics,9,713.67,6423.03,4189.54,2233.49
2024-09-09,CUST1913,South,Bob,P002,Smartphone,Electronics,6,645.45,3872.7,2824.19,1048.51
2024-03-17,CUST6746,East,Charlie,P002,Smartphone,Electronics,20,601.67,12033.4,9724.2,2309.2
2024-10-14,CUST4890,East,Evan,P002,Smartphone,Electronics,7,621.71,4351.97,3155.83,1196.14
2024-01-01,CUST9563,West,Diana,P004,Keyboard,Accessories,14,51.72,724.08,465.81,258.27
2024-03-06,CUST9558,East,Bob,P002,Smartphone,Electronics,9,569.55,5125.95,3145.42,1980.53
2024-07-27,CUST3974,East,Fiona,P004,Keyboard,Accessories,15,45.47,682.05,489.98,192.07
2024-11-05,CUST7732,South,Charlie,P005,Mouse,Accessories,18,37.29,671.22,463.23,207.99
2024-10-18,CUST6286,West,Charlie,P004,Keyboard,Accessories,3,33.38,100.14,64.53,35.61
2024-10-25,CUST6392,South,Charlie,P003,Monitor,Electronics,19,277.06,5264.14,3510.54,1753.6
2024-12-10,CUST6824,East,Alice,P002,Smartphone,Electronics,17,524.23,8911.91,7388.25,1523.66
2024-05-05,CUST4084,West,Evan,P003,Monitor,Electronics,16,267.41,4278.56,2962.34,1316.22
2024-03-28,CUST4437,West,Diana,P006,Tablet,Electronics,12,363.7,4364.4,3576.8,787.6
2024-06-21,CUST9195,West,Bob,P006,Tablet,Electronics,11,566.77,6234.47,4267.59,1966.88
2024-10-03,CUST4094,South,Charlie,P006,Tablet,Electronics,19,520.58,9891.02,6773.08,3117.94
2024-09-08,CUST4880,North,Charlie,P002,Smartphone,Electronics,13,697.54,9068.02,6783.76,2284.26
2024-10-15,CUST6855,South,Fiona,P004,Keyboard,Accessories,3,26.27,78.81,56.3,22.51
2024-02-09,CUST3482,East,Diana,P006,Tablet,Electronics,18,672.49,12104.82,8243.33,3861.49
2024-03-09,CUST9466,North,Diana,P005,Mouse,Accessories,11,32.51,357.61,252.93,104.68
2024-06-20,CUST9266,West,Evan,P001,Laptop,Electronics,13,1092.29,14199.77,9042.11,5157.66
2024-07-24,CUST8952,North,Diana,P006,Tablet,Electronics,8,546.36,4370.88,3444.31,926.57
2024-01-20,CUST8194,North,Alice,P001,Laptop,Electronics,12,1144.18,13730.16,10550.98,3179.18
2024-02-04,CUST1449,North,Bob,P004,Keyboard,Accessories,17,46.23,785.91,608.03,177.88
2024-10-16,CUST6219,North,Diana,P001,Laptop,Electronics,16,1122.56,17960.96,12904.88,5056.08
2024-04-06,CUST1564,East,Evan,P006,Tablet,Electronics,6,610.01,3660.06,2903.59,756.47
2024-02-22,CUST0313,South,Diana,P005,Mouse,Accessories,14,43.51,609.14,511.51,97.63
2024-10-30,CUST2007,East,Diana,P006,Tablet,Electronics,9,529.54,4765.86,2999.9,1765.96
2024-12-24,CUST7243,West,Bob,P002,Smartphone,Electronics,19,807.29,15338.51,12205.61,3132.9
2024-01-30,CUST2695,West,Fiona,P003,Monitor,Electronics,9,275.75,2481.75,1953.55,528.2
2024-02-14,CUST3134,North,Diana,P003,Monitor,Electronics,12,262.6,3151.2,2052.31,1098.89
2024-02-07,CUST4925,North,Bob,P002,Smartphone,Electronics,19,844.23,16040.37,11984.69,4055.68
2024-08-29,CUST1310,North,Bob,P004,Keyboard,Accessories,19,30.49,579.31,470.18,109.13
2024-07-30,CUST4787,West,Alice,P006,Tablet,Electronics,14,581.01,8134.14,5659.87,2474.27
2024-08-20,CUST6746,South,Bob,P005,Mouse,Accessories,14,30.8,431.2,331.19,100.01
2024-05-01,CUST6384,North,Bob,P003,Monitor,Electronics,8,240.01,1920.08,1167.82,752.26
2024-08-05,CUST4046,East,Fiona,P003,Monitor,Electronics,19,154.13,2928.47,2050.92,877.55
2024-10-27,CUST3710,South,Charlie,P005,Mouse,Accessories,2,41.65,83.3,51.67,31.63
2024-05-07,CUST7898,South,Fiona,P003,Monitor,Electronics,7,221.44,1550.08,1188.09,361.99
2024-07-20,CUST9230,East,Alice,P003,Monitor,Electronics,18,269.18,4845.24,3248.06,1597.18
2024-12-13,CUST8088,South,Alice,P006,Tablet,Electronics,2,682.01,1364.02,1113.37,250.65
2024-04-11,CUST6562,North,Charlie,P001,Laptop,Electronics,9,1163.48,10471.32,6521.38,3949.94
2024-02-06,CUST0409,North,Charlie,P005,Mouse,Accessories,19,38.2,725.8,450.55,275.25
2024-04-02,CUST8678,West,Diana,P006,Tablet,Electronics,6,657.45,3944.7,2404.94,1539.76
2024-06-21,CUST1186,North,Bob,P001,Laptop,Electronics,13,1166.39,15163.07,12885.77,2277.3
2024-12-12,CUST3287,East,Evan,P003,Monitor,Electronics,5,168.3,841.5,682.8,158.7
2024-12-04,CUST2555,North,Bob,P006,Tablet,Electronics,11,420.95,4630.45,3080.56,1549.89
2024-02-16,CUST7833,North,Diana,P003,Monitor,Electronics,7,161.2,1128.4,694.36,434.04
2024-05-22,CUST0963,North,Charlie,P005,Mouse,Accessories,4,22.19,88.76,65.32,23.44
2024-11-23,CUST8119,North,Bob,P004,Keyboard,Accessories,4,54.21,216.84,178.01,38.83
2024-09-23,CUST0266,South,Charlie,P002,Smartphone,Electronics,4,733.19,2932.76,1986.53,946.23
2024-09-01,CUST9104,North,Charlie,P004,Keyboard,Accessories,1,26.46,26.46,22.05,4.41
2024-02-01,CUST4901,East,Bob,P001,Laptop,Electronics,4,853.01,3412.04,2502.41,909.63
2024-01-11,CUST7146,West,Evan,P004,Keyboard,Accessories,3,50.9,152.7,114.81,37.89
2024-11-14,CUST3073,North,Bob,P003,Monitor,Electronics,16,207.08,3313.28,2700.48,612.8
2024-08-15,CUST4943,North,Fiona,P005,Mouse,Accessories,3,16.31,48.93,37.15,11.78
2024-05-09,CUST2775,South,Fiona,P004,Keyboard,Accessories,4,51.3,205.2,174.36,30.84
2024-09-11,CUST1248,South,Alice,P002,Smartphone,Electronics,4,639.34,2557.36,2095.1,462.26
2024-12-06,CUST7100,South,Diana,P003,Monitor,Electronics,7,199.72,1398.04,982.46,415.58
2024-05-26,CUST5524,South,Charlie,P001,Laptop,Electronics,14,1019.15,14268.1,11464.95,2803.15
2024-06-14,CUST0034,South,Fiona,P002,Smartphone,Electronics,16,795.84,12733.44,10484.15,2249.29
2024-05-13,CUST7644,East,Evan,P003,Monitor,Electronics,10,222.98,2229.8,1788.7,441.1
2024-02-24,CUST8302,South,Alice,P005,Mouse,Accessories,12,29.91,358.92,269.59,89.33
2024-11-24,CUST5583,West,Diana,P001,Laptop,Electronics,12,842.39,10108.68,8568.14,1540.54
2024-12-22,CUST8272,East,Bob,P003,Monitor,Electronics,13,181.23,2355.99,1628.03,727.96
2024-03-02,CUST2557,West,Diana,P002,Smartphone,Electronics,15,755.26,11328.9,7042.11,4286.79
2024-04-03,CUST6272,North,Diana,P002,Smartphone,Electronics,12,662.04,7944.48,4818.11,3126.37
2024-03-26,CUST4497,North,Bob,P001,Laptop,Electronics,2,833.2,1666.4,1357.71,308.69
2024-03-20,CUST6898,South,Charlie,P001,Laptop,Electronics,13,1003.7,13048.1,10946.45,2101.65
2024-10-27,CUST0085,North,Fiona,P001,Laptop,Electronics,17,978.03,16626.51,13334.57,3291.94
2024-06-25,CUST4456,North,Diana,P004,Keyboard,Accessories,14,41.66,583.24,358.55,224.69
2024-08-27,CUST2761,South,Evan,P002,Smartphone,Electronics,18,556.29,10013.22,7188.77,2824.45
2024-11-12,CUST2644,South,Bob,P006,Tablet,Electronics,4,348.69,1394.76,1140.28,254.48
2024-08-22,CUST2540,East,Alice,P002,Smartphone,Electronics,18,559.23,10066.14,6480.05,3586.09
2024-07-17,CUST8619,South,Charlie,P005,Mouse,Accessories,9,31.49,283.41,231.43,51.98
2024-01-18,CUST4472,North,Alice,P005,Mouse,Accessories,19,35.84,680.96,414.02,266.94
2024-10-03,CUST1898,South,Charlie,P006,Tablet,Electronics,18,407.19,7329.42,5506.85,1822.57
2024-03-15,CUST0487,East,Bob,P001,Laptop,Electronics,4,1174.41,4697.64,3226.14,1471.5
2024-01-08,CUST8694,South,Alice,P003,Monitor,Electronics,15,289.15,4337.25,2780.97,1556.28
2024-03-14,CUST5889,West,Evan,P004,Keyboard,Accessories,10,24.71,247.1,191.52,55.58
2024-04-02,CUST0479,South,Evan,P001,Laptop,Electronics,20,1103.67,22073.4,16136.71,5936.69
2024-09-11,CUST4714,East,Bob,P001,Laptop,Electronics,3,809.49,2428.47,1639.28,789.19
2024-09-20,CUST2069,North,Fiona,P003,Monitor,Electronics,3,241.99,725.97,593.77,132.2
2024-12-14,CUST7441,East,Fiona,P003,Monitor,Electronics,10,220.43,2204.3,1548.52,655.78
2024-01-04,CUST8355,South,Alice,P006,Tablet,Electronics,5,520.24,2601.2,1674.71,926.49
2024-08-30,CUST9163,North,Fiona,P004,Keyboard,Accessories,8,50.24,401.92,291.16,110.76
2024-06-11,CUST2391,North,Bob,P002,Smartphone,Electronics,15,723.32,10849.8,8606.9,2242.9
2024-03-12,CUST4106,South,Fiona,P006,Tablet,Electronics,20,590.15,11803.0,9202.58,2600.42
2024-04-17,CUST5439,East,Charlie,P004,Keyboard,Accessories,20,43.03,860.6,584.98,275.62
2024-03-07,CUST0342,East,Bob,P004,Keyboard,Accessories,12,43.69,524.28,354.68,169.6
2024-08-27,CUST7044,North,Fiona,P005,Mouse,Accessories,1,44.19,44.19,33.17,11.02
2024-07-04,CUST8901,West,Alice,P003,Monitor,Electronics,12,284.08,3408.96,2488.39,920.57
2024-08-13,CUST6888,West,Bob,P004,Keyboard,Accessories,3,49.12,147.36,102.73,44.63
2024-07-10,CUST0709,North,Diana,P002,Smartphone,Electronics,15,802.46,12036.9,8339.33,3697.57
2024-06-17,CUST3649,West,Fiona,P003,Monitor,Electronics,5,216.62,1083.1,675.11,407.99
2024-06-15,CUST0960,South,Charlie,P005,Mouse,Accessories,3,25.46,76.38,62.99,13.39
2024-12-02,CUST6529,South,Fiona,P002,Smartphone,Electronics,1,704.81,704.81,457.15,247.66
2024-06-04,CUST8174,South,Charlie,P005,Mouse,Accessories,13,25.35,329.55,222.55,107.0
2024-12-10,CUST2308,East,Bob,P001,Laptop,Electronics,18,912.79,16430.22,10614.68,5815.54
2024-09-11,CUST4488,North,Diana,P002,Smartphone,Electronics,10,704.91,7049.1,5580.76,1468.34
2024-09-16,CUST5604,South,Diana,P006,Tablet,Electronics,5,423.13,2115.65,1650.28,465.37
2024-07-25,CUST7513,East,Evan,P005,Mouse,Accessories,4,26.47,105.88,72.48,33.4
2024-07-05,CUST6207,North,Bob,P001,Laptop,Electronics,13,869.65,11305.45,8193.59,3111.86
2024-11-25,CUST3489,South,Fiona,P003,Monitor,Electronics,6,205.34,1232.04,758.15,473.89
2024-01-15,CUST4770,East,Bob,P002,Smartphone,Electronics,20,817.93,16358.6,12578.36,3780.24
2024-11-03,CUST2283,West,Bob,P002,Smartphone,Electronics,3,628.86,1886.58,1385.61,500.97
2024-02-16,CUST9914,West,Diana,P001,Laptop,Electronics,9,808.1,7272.9,5869.48,1403.42
2024-11-25,CUST1626,West,Charlie,P002,Smartphone,Electronics,20,740.04,14800.8,10518.27,4282.53
2024-01-14,CUST4949,North,Diana,P002,Smartphone,Electronics,20,555.53,11110.6,7030.29,4080.31
2024-04-05,CUST1954,East,Fiona,P004,Keyboard,Accessories,18,57.1,1027.8,662.12,365.68
2024-06-26,CUST9898,South,Diana,P002,Smartphone,Electronics,19,570.44,10838.36,7603.44,3234.92
2024-03-18,CUST5816,North,Bob,P001,Laptop,Electronics,13,888.52,11550.76,7294.89,4255.87
2024-04-23,CUST4950,East,Alice,P001,Laptop,Electronics,8,1034.55,8276.4,6000.62,2275.78
2024-08-10,CUST9586,North,Alice,P002,Smartphone,Electronics,5,518.03,2590.15,1615.75,974.4
2024-02-07,CUST3698,West,Evan,P005,Mouse,Accessories,8,37.5,300.0,195.87,104.13
2024-05-12,CUST0356,South,Fiona,P004,Keyboard,Accessories,3,44.15,132.45,79.54,52.91
2024-06-10,CUST3019,East,Diana,P005,Mouse,Accessories,11,30.06,330.66,229.54,101.12
2024-07-15,CUST6037,East,Evan,P006,Tablet,Electronics,9,580.01,5220.09,3215.56,2004.53
2024-07-08,CUST2337,South,Alice,P003,Monitor,Electronics,1,259.06,259.06,192.96,66.1
2024-09-06,CUST2240,South,Alice,P003,Monitor,Electronics,12,259.04,3108.48,2624.66,483.82
2024-04-27,CUST1237,East,Charlie,P004,Keyboard,Accessories,15,38.62,579.3,460.81,118.49
2024-09-13,CUST4016,West,Alice,P004,Keyboard,Accessories,10,37.64,376.4,252.94,123.46
2024-04-17,CUST5780,South,Fiona,P006,Tablet,Electronics,4,545.98,2183.92,1826.29,357.63
2024-09-30,CUST8175,West,Diana,P005,Mouse,Accessories,4,47.2,188.8,144.91,43.89
2024-04-06,CUST7716,West,Alice,P006,Tablet,Electronics,14,435.99,6103.86,4188.16,1915.7
2024-09-01,CUST1418,East,Diana,P002,Smartphone,Electronics,1,813.5,813.5,520.66,292.84
2024-04-30,CUST0981,South,Bob,P005,Mouse,Accessories,2,29.24,58.48,36.17,22.31
2024-11-04,CUST8964,West,Alice,P002,Smartphone,Electronics,3,770.07,2310.21,1611.83,698.38
2024-03-08,CUST4032,South,Bob,P004,Keyboard,Accessories,16,45.3,724.8,471.93,252.87
2024-06-02,CUST2545,North,Bob,P002,Smartphone,Electronics,16,549.24,8787.84,6054.24,2733.6
2024-07-08,CUST6024,West,Bob,P004,Keyboard,Accessories,17,48.82,829.94,632.23,197.71
2024-06-14,CUST9934,East,Bob,P004,Keyboard,Accessories,3,23.33,69.99,56.79,13.2
2024-02-20,CUST7432,East,Bob,P001,Laptop,Electronics,2,811.57,1623.14,1276.79,346.35
2024-09-02,CUST3987,North,Bob,P005,Mouse,Accessories,18,34.76,625.68,484.42,141.26
2024-01-20,CUST8229,West,Diana,P002,Smartphone,Electronics,9,674.94,6074.46,4554.99,1519.47
2024-10-30,CUST8772,East,Alice,P005,Mouse,Accessories,7,19.44,136.08,97.93,38.15
2024-04-17,CUST6763,East,Evan,P004,Keyboard,Accessories,18,28.07,505.26,389.43,115.83
2024-04-25,CUST2285,North,Alice,P001,Laptop,Electronics,11,1158.21,12740.31,10572.39,2167.92
2024-03-29,CUST6355,East,Bob,P001,Laptop,Electronics,9,1066.92,9602.28,5834.19,3768.09
2024-04-17,CUST7293,South,Charlie,P006,Tablet,Electronics,14,457.17,6400.38,4134.63,2265.75
2024-04-21,CUST5177,East,Bob,P001,Laptop,Electronics,5,995.14,4975.7,4221.16,754.54
2024-06-08,CUST6427,East,Diana,P002,Smartphone,Electronics,16,880.07,14081.12,9735.09,4346.03
2024-07-16,CUST7231,East,Evan,P005,Mouse,Accessories,16,49.21,787.36,523.63,263.73
2024-06-08,CUST9466,East,Fiona,P004,Keyboard,Accessories,6,26.59,159.54,128.2,31.34
2024-07-17,CUST2263,East,Alice,P003,Monitor,Electronics,4,153.25,613.0,430.14,182.86
2024-04-24,CUST5358,West,Evan,P004,Keyboard,Accessories,19,25.18,478.42,354.93,123.49
2024-06-26,CUST6910,South,Diana,P003,Monitor,Electronics,4,171.45,685.8,526.72,159.08
2024-02-16,CUST5236,North,Evan,P004,Keyboard,Accessories,16,27.17,434.72,363.5,71.22
2024-06-15,CUST4413,South,Alice,P004,Keyboard,Accessories,19,51.11,971.09,645.14,325.95
2024-02-22,CUST6083,North,Bob,P002,Smartphone,Electronics,19,544.1,10337.9,7332.38,3005.52
2024-10-23,CUST9013,North,Charlie,P002,Smartphone,Electronics,7,617.08,4319.56,3124.58,1194.98
2024-09-28,CUST2244,East,Alice,P003,Monitor,Electronics,16,258.46,4135.36,2960.55,1174.81
2024-09-26,CUST0397,South,Bob,P005,Mouse,Accessories,10,39.43,394.3,241.7,152.6
2024-11-04,CUST7419,South,Bob,P006,Tablet,Electronics,20,511.88,10237.6,6382.14,3855.46
2024-02-02,CUST0920,East,Charlie,P002,Smartphone,Electronics,15,758.04,11370.6,9326.25,2044.35
2024-05-28,CUST7296,North,Diana,P001,Laptop,Electronics,13,995.3,12938.9,10240.94,2697.96
2024-09-28,CUST8524,West,Bob,P002,Smartphone,Electronics,14,752.06,10528.84,8083.26,2445.58
2024-03-21,CUST2483,North,Alice,P001,Laptop,Electronics,4,826.95,3307.8,2099.06,1208.74
2024-06-27,CUST2073,West,Charlie,P006,Tablet,Electronics,17,416.87,7086.79,5878.68,1208.11
2024-12-15,CUST6929,West,Fiona,P005,Mouse,Accessories,7,22.16,155.12,122.26,32.86
